ILSVRC2012_val_00000100.JPEG,349,n02415577
ILSVRC2012_val_00000101.JPEG,473,n02951585
ILSVRC2012_val_00000102.JPEG,159,n02087394
ILSVRC2012_val_00000103.JPEG,872,n04485082
ILSVRC2012_val_00000104.JPEG,878,n04505470
ILSVRC2012_val_00000105.JPEG,201,n02097658
ILSVRC2012_val_00000106.JPEG,906,n04591157
ILSVRC2012_val_00000107.JPEG,70,n01770081
ILSVRC2012_val_00000108.JPEG,486,n02992211
ILSVRC2012_val_00000109.JPEG,632,n03691459
ILSVRC2012_val_00000110.JPEG,608,n03594734
ILSVRC2012_val_00000111.JPEG,122,n01983481
ILSVRC2012_val_00000112.JPEG,720,n03937543
ILSVRC2012_val_00000113.JPEG,227,n02105412
ILSVRC2012_val_00000114.JPEG,686,n03843555
ILSVRC2012_val_00000115.JPEG,173,n02091244
ILSVRC2012_val_00000116.JPEG,959,n07831146
ILSVRC2012_val_00000117.JPEG,638,n03710637
ILSVRC2012_val_00000118.JPEG,646,n03733281
ILSVRC2012_val_00000119.JPEG,664,n03782006
ILSVRC2012_val_00000120.JPEG,645,n03733131
ILSVRC2012_val_00000121.JPEG,718,n03933933
ILSVRC2012_val_00000122.JPEG,483,n02980441
ILSVRC2012_val_00000123.JPEG,852,n04409515
ILSVRC2012_val_00000124.JPEG,392,n02606052
ILSVRC2012_val_00000125.JPEG,311,n02226429
ILSVRC2012_val_00000126.JPEG,457,n02883205
ILSVRC2012_val_00000127.JPEG,352,n02422699
ILSVRC2012_val_00000128.JPEG,22,n01614925
ILSVRC2012_val_00000129.JPEG,934,n07697537
ILSVRC2012_val_00000130.JPEG,283,n02123394
ILSVRC2012_val_00000131.JPEG,802,n04252077
ILSVRC2012_val_00000132.JPEG,553,n03337140
ILSVRC2012_val_00000133.JPEG,276,n02117135
ILSVRC2012_val_00000134.JPEG,236,n02107142
ILSVRC2012_val_00000135.JPEG,751,n04037443
ILSVRC2012_val_00000136.JPEG,343,n02397096
ILSVRC2012_val_00000137.JPEG,528,n03187595
ILSVRC2012_val_00000138.JPEG,328,n02319095
ILSVRC2012_val_00000139.JPEG,969,n07932039
ILSVRC2012_val_00000140.JPEG,558,n03372029
ILSVRC2012_val_00000141.JPEG,163,n02088466
ILSVRC2012_val_00000142.JPEG,328,n02319095
ILSVRC2012_val_00000143.JPEG,771,n04125021
ILSVRC2012_val_00000144.JPEG,726,n03954731
ILSVRC2012_val_00000145.JPEG,977,n09421951
ILSVRC2012_val_00000146.JPEG,875,n04487394
ILSVRC2012_val_00000147.JPEG,265,n02113624
ILSVRC2012_val_00000148.JPEG,686,n03843555
ILSVRC2012_val_00000149.JPEG,590,n03485407
ILSVRC2012_val_00000150.JPEG,975,n09332890
ILSVRC2012_val_00000151.JPEG,620,n03642806
ILSVRC2012_val_00000152.JPEG,637,n03710193
ILSVRC2012_val_00000153.JPEG,39,n01677366
ILSVRC2012_val_00000154.JPEG,115,n01950731
ILSVRC2012_val_00000155.JPEG,937,n07714990
ILSVRC2012_val_00000156.JPEG,272,n02114855
ILSVRC2012_val_00000157.JPEG,277,n02119022
ILSVRC2012_val_00000158.JPEG,763,n04086273
ILSVRC2012_val_00000159.JPEG,789,n04201297
ILSVRC2012_val_00000160.JPEG,646,n03733281
ILSVRC2012_val_00000161.JPEG,213,n02100877
ILSVRC2012_val_00000162.JPEG,493,n03016953
ILSVRC2012_val_00000163.JPEG,647,n03733805
ILSVRC2012_val_00000164.JPEG,504,n03063599
ILSVRC2012_val_00000165.JPEG,937,n07714990
ILSVRC2012_val_00000166.JPEG,687,n03854065
ILSVRC2012_val_00000167.JPEG,781,n04149813
ILSVRC2012_val_00000168.JPEG,666,n03786901
ILSVRC2012_val_00000169.JPEG,583,n03467068
ILSVRC2012_val_00000170.JPEG,158,n02087046
ILSVRC2012_val_00000171.JPEG,825,n04326547
ILSVRC2012_val_00000172.JPEG,212,n02100735
ILSVRC2012_val_00000173.JPEG,659,n03775546
ILSVRC2012_val_00000174.JPEG,257,n02111500
ILSVRC2012_val_00000175.JPEG,436,n02814533
ILSVRC2012_val_00000176.JPEG,196,n02097047
ILSVRC2012_val_00000177.JPEG,140,n02027492
ILSVRC2012_val_00000178.JPEG,248,n02109961
ILSVRC2012_val_00000179.JPEG,339,n02389026
ILSVRC2012_val_00000180.JPEG,230,n02105855
ILSVRC2012_val_00000181.JPEG,361,n02445715
ILSVRC2012_val_00000182.JPEG,544,n03259280
ILSVRC2012_val_00000183.JPEG,935,n07711569
ILSVRC2012_val_00000184.JPEG,638,n03710637
ILSVRC2012_val_00000185.JPEG,627,n03670208
ILSVRC2012_val_00000186.JPEG,289,n02128757
ILSVRC2012_val_00000187.JPEG,867,n04467665
ILSVRC2012_val_00000188.JPEG,272,n02114855
ILSVRC2012_val_00000189.JPEG,103,n01873310
ILSVRC2012_val_00000190.JPEG,584,n03476684
ILSVRC2012_val_00000191.JPEG,180,n02093428
ILSVRC2012_val_00000192.JPEG,703,n03891251
ILSVRC2012_val_00000193.JPEG,449,n02859443
ILSVRC2012_val_00000194.JPEG,771,n04125021
ILSVRC2012_val_00000195.JPEG,118,n01978287
ILSVRC2012_val_00000196.JPEG,396,n02643566
ILSVRC2012_val_00000197.JPEG,934,n07697537
ILSVRC2012_val_00000198.JPEG,16,n01560419
ILSVRC2012_val_00000199.JPEG,548,n03290653
ILSVRC2012_val_00000200.JPEG,993,n13037406
ILSVRC2012_val_00000201.JPEG,704,n03891332
ILSVRC2012_val_00000202.JPEG,457,n02883205
ILSVRC2012_val_00000203.JPEG,233,n02106382
ILSVRC2012_val_00000204.JPEG,401,n02672831
ILSVRC2012_val_00000205.JPEG,827,n04330267
ILSVRC2012_val_00000206.JPEG,376,n02489166
ILSVRC2012_val_00000207.JPEG,146,n02058221
ILSVRC2012_val_00000208.JPEG,606,n03584829
ILSVRC2012_val_00000209.JPEG,922,n07565083
ILSVRC2012_val_00000210.JPEG,516,n03125729
ILSVRC2012_val_00000211.JPEG,284,n02123597
ILSVRC2012_val_00000212.JPEG,889,n04536866
ILSVRC2012_val_00000213.JPEG,475,n02965783
ILSVRC2012_val_00000214.JPEG,978,n09428293
ILSVRC2012_val_00000215.JPEG,475,n02965783
ILSVRC2012_val_00000216.JPEG,984,n11879895
ILSVRC2012_val_00000217.JPEG,16,n01560419
ILSVRC2012_val_00000218.JPEG,77,n01775062
ILSVRC2012_val_00000219.JPEG,610,n03595614
ILSVRC2012_val_00000220.JPEG,254,n02110958
ILSVRC2012_val_00000221.JPEG,636,n03709823
ILSVRC2012_val_00000222.JPEG,662,n03777754
ILSVRC2012_val_00000223.JPEG,473,n02951585
ILSVRC2012_val_00000224.JPEG,213,n02100877
ILSVRC2012_val_00000225.JPEG,25,n01629819
ILSVRC2012_val_00000226.JPEG,463,n02909870
ILSVRC2012_val_00000227.JPEG,215,n02101388
ILSVRC2012_val_00000228.JPEG,173,n02091244
ILSVRC2012_val_00000229.JPEG,35,n01667114
ILSVRC2012_val_00000230.JPEG,741,n03998194
ILSVRC2012_val_00000231.JPEG,125,n01986214
ILSVRC2012_val_00000232.JPEG,787,n04192698
ILSVRC2012_val_00000233.JPEG,289,n02128757
ILSVRC2012_val_00000234.JPEG,425,n02793495
ILSVRC2012_val_00000235.JPEG,973,n09256479
ILSVRC2012_val_00000236.JPEG,1,n01443537
ILSVRC2012_val_00000237.JPEG,167,n02089973
ILSVRC2012_val_00000238.JPEG,121,n01981276
ILSVRC2012_val_00000239.JPEG,445,n02837789
ILSVRC2012_val_00000240.JPEG,702,n03888605
ILSVRC2012_val_00000241.JPEG,532,n03201208
ILSVRC2012_val_00000242.JPEG,366,n02480855
ILSVRC2012_val_00000243.JPEG,678,n03814639
ILSVRC2012_val_00000244.JPEG,764,n04090263
ILSVRC2012_val_00000245.JPEG,125,n01986214
ILSVRC2012_val_00000246.JPEG,349,n02415577
ILSVRC2012_val_00000247.JPEG,13,n01534433
ILSVRC2012_val_00000248.JPEG,179,n02093256
ILSVRC2012_val_00000249.JPEG,522,n03134739
ILSVRC2012_val_00000250.JPEG,493,n03016953
ILSVRC2012_val_00000251.JPEG,989,n12620546
ILSVRC2012_val_00000252.JPEG,720,n03937543
ILSVRC2012_val_00000253.JPEG,438,n02815834
ILSVRC2012_val_00000254.JPEG,660,n03776460
ILSVRC2012_val_00000255.JPEG,983,n10565667
ILSVRC2012_val_00000256.JPEG,533,n03207743
ILSVRC2012_val_00000257.JPEG,487,n02992529
ILSVRC2012_val_00000258.JPEG,27,n01631663
ILSVRC2012_val_00000259.JPEG,644,n03729826
ILSVRC2012_val_00000260.JPEG,750,n04033995
ILSVRC2012_val_00000261.JPEG,865,n04462240
ILSVRC2012_val_00000262.JPEG,1,n01443537
ILSVRC2012_val_00000263.JPEG,176,n02091831
ILSVRC2012_val_00000264.JPEG,694,n03874293
ILSVRC2012_val_00000265.JPEG,695,n03874599
ILSVRC2012_val_00000266.JPEG,798,n04238763
ILSVRC2012_val_00000267.JPEG,925,n07584110
ILSVRC2012_val_00000268.JPEG,413,n02749479
ILSVRC2012_val_00000269.JPEG,250,n02110185
ILSVRC2012_val_00000270.JPEG,970,n09193705
ILSVRC2012_val_00000271.JPEG,821,n04311004
ILSVRC2012_val_00000272.JPEG,421,n02788148
ILSVRC2012_val_00000273.JPEG,361,n02445715
ILSVRC2012_val_00000274.JPEG,920,n06874185
ILSVRC2012_val_00000275.JPEG,761,n04074963
ILSVRC2012_val_00000276.JPEG,27,n01631663
ILSVRC2012_val_00000277.JPEG,676,n03803284
ILSVRC2012_val_00000278.JPEG,92,n01828970
ILSVRC2012_val_00000279.JPEG,194,n02096437
ILSVRC2012_val_00000280.JPEG,897,n04554684
ILSVRC2012_val_00000281.JPEG,612,n03599486
ILSVRC2012_val_00000282.JPEG,610,n03595614
ILSVRC2012_val_00000283.JPEG,283,n02123394
ILSVRC2012_val_00000284.JPEG,881,n04515003
ILSVRC2012_val_00000285.JPEG,906,n04591157
ILSVRC2012_val_00000286.JPEG,899,n04560804
ILSVRC2012_val_00000287.JPEG,426,n02794156
ILSVRC2012_val_00000288.JPEG,554,n03344393
ILSVRC2012_val_00000289.JPEG,403,n02687172
ILSVRC2012_val_00000290.JPEG,826,n04328186
ILSVRC2012_val_00000291.JPEG,869,n04479046
ILSVRC2012_val_00000292.JPEG,730,n03967562
ILSVRC2012_val_00000293.JPEG,0,n01440764
ILSVRC2012_val_00000294.JPEG,866,n04465501
ILSVRC2012_val_00000295.JPEG,580,n03457902
ILSVRC2012_val_00000296.JPEG,888,n04532670
ILSVRC2012_val_00000297.JPEG,43,n01688243
ILSVRC2012_val_00000298.JPEG,64,n01749939
ILSVRC2012_val_00000299.JPEG,69,n01768244
ILSVRC2012_val_00000300.JPEG,176,n02091831
ILSVRC2012_val_00000301.JPEG,329,n02321529
ILSVRC2012_val_00000302.JPEG,469,n02939185
ILSVRC2012_val_00000303.JPEG,292,n02129604
ILSVRC2012_val_00000304.JPEG,991,n12985857
ILSVRC2012_val_00000305.JPEG,591,n03485794
ILSVRC2012_val_00000306.JPEG,346,n02408429
ILSVRC2012_val_00000307.JPEG,1,n01443537
ILSVRC2012_val_00000308.JPEG,607,n03590841
ILSVRC2012_val_00000309.JPEG,934,n07697537
ILSVRC2012_val_00000310.JPEG,784,n04154565
ILSVRC2012_val_00000311.JPEG,572,n03443371
ILSVRC2012_val_00000312.JPEG,389,n02514041
ILSVRC2012_val_00000313.JPEG,979,n09468604
ILSVRC2012_val_00000314.JPEG,654,n03769881
ILSVRC2012_val_00000315.JPEG,420,n02787622
ILSVRC2012_val_00000316.JPEG,390,n02526121
ILSVRC2012_val_00000317.JPEG,702,n03888605
ILSVRC2012_val_00000318.JPEG,24,n01622779
ILSVRC2012_val_00000319.JPEG,102,n01872401
ILSVRC2012_val_00000320.JPEG,949,n07745940
ILSVRC2012_val_00000321.JPEG,508,n03085013
ILSVRC2012_val_00000322.JPEG,361,n02445715
ILSVRC2012_val_00000323.JPEG,280,n02120505
ILSVRC2012_val_00000324.JPEG,65,n01751748
ILSVRC2012_val_00000325.JPEG,777,n04141327
ILSVRC2012_val_00000326.JPEG,359,n02443484
ILSVRC2012_val_00000327.JPEG,165,n02089078
ILSVRC2012_val_00000328.JPEG,21,n01608432
ILSVRC2012_val_00000329.JPEG,7,n01514668
ILSVRC2012_val_00000330.JPEG,525,n03160309
ILSVRC2012_val_00000331.JPEG,760,n04070727
ILSVRC2012_val_00000332.JPEG,938,n07715103
ILSVRC2012_val_00000333.JPEG,254,n02110958
ILSVRC2012_val_00000334.JPEG,733,n03976657
ILSVRC2012_val_00000335.JPEG,707,n03902125
ILSVRC2012_val_00000336.JPEG,463,n02909870
ILSVRC2012_val_00000337.JPEG,60,n01740131
ILSVRC2012_val_00000338.JPEG,887,n04532106
ILSVRC2012_val_00000339.JPEG,531,n03197337
ILSVRC2012_val_00000340.JPEG,380,n02493509
ILSVRC2012_val_00000341.JPEG,982,n10148035
ILSVRC2012_val_00000342.JPEG,305,n02172182
ILSVRC2012_val_00000343.JPEG,355,n02437616
ILSVRC2012_val_00000344.JPEG,503,n03062245
ILSVRC2012_val_00000345.JPEG,818,n04286575
ILSVRC2012_val_00000346.JPEG,495,n03018349
ILSVRC2012_val_00000347.JPEG,472,n02951358
ILSVRC2012_val_00000348.JPEG,293,n02130308
ILSVRC2012_val_00000349.JPEG,816,n04277352
ILSVRC2012_val_00000350.JPEG,195,n02096585
ILSVRC2012_val_00000351.JPEG,904,n04589890
ILSVRC2012_val_00000352.JPEG,475,n02965783
ILSVRC2012_val_00000353.JPEG,481,n02978881
ILSVRC2012_val_00000354.JPEG,431,n02804414
ILSVRC2012_val_00000355.JPEG,260,n02112137
ILSVRC2012_val_00000356.JPEG,130,n02007558
ILSVRC2012_val_00000357.JPEG,627,n03670208
ILSVRC2012_val_00000358.JPEG,460,n02894605
ILSVRC2012_val_00000359.JPEG,622,n03657121
ILSVRC2012_val_00000360.JPEG,696,n03876231
ILSVRC2012_val_00000361.JPEG,300,n02165105
ILSVRC2012_val_00000362.JPEG,37,n01669191
ILSVRC2012_val_00000363.JPEG,133,n02011460
ILSVRC2012_val_00000364.JPEG,637,n03710193
ILSVRC2012_val_00000365.JPEG,675,n03796401
ILSVRC2012_val_00000366.JPEG,465,n02916936
ILSVRC2012_val_00000367.JPEG,592,n03492542
ILSVRC2012_val_00000368.JPEG,741,n03998194
ILSVRC2012_val_00000369.JPEG,895,n04552348
ILSVRC2012_val_00000370.JPEG,91,n01824575
ILSVRC2012_val_00000371.JPEG,109,n01917289
ILSVRC2012_val_00000372.JPEG,582,n03461385
ILSVRC2012_val_00000373.JPEG,694,n03874293
ILSVRC2012_val_00000374.JPEG,546,n03272010
ILSVRC2012_val_00000375.JPEG,208,n02099712
ILSVRC2012_val_00000376.JPEG,488,n02999410
ILSVRC2012_val_00000377.JPEG,786,n04179913
ILSVRC2012_val_00000378.JPEG,959,n07831146
ILSVRC2012_val_00000379.JPEG,192,n02096177
ILSVRC2012_val_00000380.JPEG,834,n04350905
ILSVRC2012_val_00000381.JPEG,879,n04507155
ILSVRC2012_val_00000382.JPEG,649,n03743016
ILSVRC2012_val_00000383.JPEG,228,n02105505
ILSVRC2012_val_00000384.JPEG,621,n03649909
ILSVRC2012_val_00000385.JPEG,630,n03680355
ILSVRC2012_val_00000386.JPEG,107,n01910747
ILSVRC2012_val_00000387.JPEG,598,n03529860
ILSVRC2012_val_00000388.JPEG,420,n02787622
ILSVRC2012_val_00000389.JPEG,134,n02012849
ILSVRC2012_val_00000390.JPEG,133,n02011460
ILSVRC2012_val_00000391.JPEG,185,n02094114
ILSVRC2012_val_00000392.JPEG,471,n02950826
ILSVRC2012_val_00000393.JPEG,230,n02105855
ILSVRC2012_val_00000394.JPEG,974,n09288635
ILSVRC2012_val_00000395.JPEG,74,n01773797
ILSVRC2012_val_00000396.JPEG,76,n01774750
ILSVRC2012_val_00000397.JPEG,852,n04409515
ILSVRC2012_val_00000398.JPEG,383,n02497673
ILSVRC2012_val_00000399.JPEG,267,n02113799
ILSVRC2012_val_00000400.JPEG,419,n02786058
ILSVRC2012_val_00000401.JPEG,359,n02443484
ILSVRC2012_val_00000402.JPEG,484,n02981792
ILSVRC2012_val_00000403.JPEG,510,n03095699
ILSVRC2012_val_00000404.JPEG,33,n01664065
ILSVRC2012_val_00000405.JPEG,177,n02092002
ILSVRC2012_val_00000406.JPEG,935,n07711569
ILSVRC2012_val_00000407.JPEG,310,n02219486
ILSVRC2012_val_00000408.JPEG,998,n13133613
ILSVRC2012_val_00000409.JPEG,270,n02114548
ILSVRC2012_val_00000410.JPEG,598,n03529860
ILSVRC2012_val_00000411.JPEG,199,n02097298
ILSVRC2012_val_00000412.JPEG,998,n13133613
ILSVRC2012_val_00000413.JPEG,836,n04355933
ILSVRC2012_val_00000414.JPEG,14,n01537544
ILSVRC2012_val_00000415.JPEG,97,n01847000
ILSVRC2012_val_00000416.JPEG,856,n04428191
ILSVRC2012_val_00000417.JPEG,398,n02666196
ILSVRC2012_val_00000418.JPEG,319,n02268443
ILSVRC2012_val_00000419.JPEG,549,n03291819
ILSVRC2012_val_00000420.JPEG,92,n01828970
ILSVRC2012_val_00000421.JPEG,765,n04099969
ILSVRC2012_val_00000422.JPEG,412,n02747177
ILSVRC2012_val_00000423.JPEG,945,n07720875
ILSVRC2012_val_00000424.JPEG,160,n02088094
ILSVRC2012_val_00000425.JPEG,265,n02113624
ILSVRC2012_val_00000426.JPEG,638,n03710637
ILSVRC2012_val_00000427.JPEG,619,n03637318
ILSVRC2012_val_00000428.JPEG,722,n03942813
ILSVRC2012_val_00000429.JPEG,183,n02093859
ILSVRC2012_val_00000430.JPEG,674,n03794056
ILSVRC2012_val_00000431.JPEG,468,n02930766
ILSVRC2012_val_00000432.JPEG,468,n02930766
ILSVRC2012_val_00000433.JPEG,885,n04525038
ILSVRC2012_val_00000434.JPEG,675,n03796401
ILSVRC2012_val_00000435.JPEG,636,n03709823
ILSVRC2012_val_00000436.JPEG,196,n02097047
ILSVRC2012_val_00000437.JPEG,912,n04604644
ILSVRC2012_val_00000438.JPEG,721,n03938244
ILSVRC2012_val_00000439.JPEG,16,n01560419
ILSVRC2012_val_00000440.JPEG,199,n02097298
ILSVRC2012_val_00000441.JPEG,175,n02091635
ILSVRC2012_val_00000442.JPEG,775,n04136333
ILSVRC2012_val_00000443.JPEG,944,n07718747
ILSVRC2012_val_00000444.JPEG,350,n02417914
ILSVRC2012_val_00000445.JPEG,557,n03355925
ILSVRC2012_val_00000446.JPEG,361,n02445715
ILSVRC2012_val_00000447.JPEG,361,n02445715
ILSVRC2012_val_00000448.JPEG,594,n03495258
ILSVRC2012_val_00000449.JPEG,861,n04447861
ILSVRC2012_val_00000450.JPEG,257,n02111500
ILSVRC2012_val_00000451.JPEG,606,n03584829
ILSVRC2012_val_00000452.JPEG,734,n03977966
ILSVRC2012_val_00000453.JPEG,767,n04116512
ILSVRC2012_val_00000454.JPEG,746,n04019541
ILSVRC2012_val_00000455.JPEG,788,n04200800
ILSVRC2012_val_00000456.JPEG,346,n02408429
ILSVRC2012_val_00000457.JPEG,153,n02085936
ILSVRC2012_val_00000458.JPEG,739,n03992509
ILSVRC2012_val_00000459.JPEG,414,n02769748
ILSVRC2012_val_00000460.JPEG,915,n04613696
ILSVRC2012_val_00000461.JPEG,940,n07716906
ILSVRC2012_val_00000462.JPEG,152,n02085782
ILSVRC2012_val_00000463.JPEG,943,n07718472
ILSVRC2012_val_00000464.JPEG,849,n04398044
ILSVRC2012_val_00000465.JPEG,712,n03920288
ILSVRC2012_val_00000466.JPEG,100,n01860187
ILSVRC2012_val_00000467.JPEG,546,n03272010
ILSVRC2012_val_00000468.JPEG,744,n04008634
ILSVRC2012_val_00000469.JPEG,764,n04090263
ILSVRC2012_val_00000470.JPEG,141,n02028035
ILSVRC2012_val_00000471.JPEG,39,n01677366
ILSVRC2012_val_00000472.JPEG,993,n13037406
ILSVRC2012_val_00000473.JPEG,758,n04067472
ILSVRC2012_val_00000474.JPEG,190,n02095889
ILSVRC2012_val_00000475.JPEG,888,n04532670
ILSVRC2012_val_00000476.JPEG,18,n01582220
ILSVRC2012_val_00000477.JPEG,584,n03476684
ILSVRC2012_val_00000478.JPEG,341,n02395406
ILSVRC2012_val_00000479.JPEG,875,n04487394
ILSVRC2012_val_00000480.JPEG,359,n02443484
ILSVRC2012_val_00000481.JPEG,388,n02510455
ILSVRC2012_val_00000482.JPEG,894,n04550184
ILSVRC2012_val_00000483.JPEG,437,n02814860
ILSVRC2012_val_00000484.JPEG,987,n12144580
ILSVRC2012_val_00000485.JPEG,517,n03126707
ILSVRC2012_val_00000486.JPEG,372,n02486410
ILSVRC2012_val_00000487.JPEG,286,n02125311
ILSVRC2012_val_00000488.JPEG,662,n03777754
ILSVRC2012_val_00000489.JPEG,713,n03924679
ILSVRC2012_val_00000490.JPEG,915,n04613696
ILSVRC2012_val_00000491.JPEG,964,n07875152
ILSVRC2012_val_00000492.JPEG,146,n02058221
ILSVRC2012_val_00000493.JPEG,529,n03188531
ILSVRC2012_val_00000494.JPEG,416,n02777292
ILSVRC2012_val_00000495.JPEG,376,n02489166
ILSVRC2012_val_00000496.JPEG,147,n02066245
ILSVRC2012_val_00000497.JPEG,902,n04579432
ILSVRC2012_val_00000498.JPEG,26,n01630670
ILSVRC2012_val_00000499.JPEG,398,n02666196
ILSVRC2012_val_00000500.JPEG,175,n02091635
ILSVRC2012_val_00000501.JPEG,270,n02114548
ILSVRC2012_val_00000502.JPEG,335,n02356798
ILSVRC2012_val_00000503.JPEG,532,n03201208
ILSVRC2012_val_00000504.JPEG,540,n03240683
ILSVRC2012_val_00000505.JPEG,607,n03590841
ILSVRC2012_val_00000506.JPEG,495,n03018349
ILSVRC2012_val_00000507.JPEG,222,n02104029
ILSVRC2012_val_00000508.JPEG,801,n04251144
ILSVRC2012_val_00000509.JPEG,982,n10148035
ILSVRC2012_val_00000510.JPEG,304,n02169497
ILSVRC2012_val_00000511.JPEG,166,n02089867
ILSVRC2012_val_00000512.JPEG,56,n01734418
ILSVRC2012_val_00000513.JPEG,868,n04476259
ILSVRC2012_val_00000514.JPEG,448,n02843684
ILSVRC2012_val_00000515.JPEG,744,n04008634
ILSVRC2012_val_00000516.JPEG,567,n03400231
ILSVRC2012_val_00000517.JPEG,277,n02119022
ILSVRC2012_val_00000518.JPEG,298,n02137549
